,user,text,classe
1832,PortelaOnline,"Coronavírus está desacelerando no RS, aponta pesquisa da Ufpel https://t.co/dzL4XQ50qk",Positivo
1833,iamregianeviana,"Gente, enfim a normalização da morte de crianças e adolescentes. Onde o BR se perdeu??? #coronavirus https://t.co/gXls9G03aQ",Negativo
1834,CelioRoseno,"Davi promulga leis que liberam R$ 15,9 bilhões para combate a coronavírus
https://t.co/gDdrk2DkDg",Positivo
1835,ComuVenezuela,"@vitao kkkkkk pega Coronavírus lá seu otario talarico, tomara que morra",Negativo
1836,oestadoma,"MA acompanha queda nacional na média móvel de mortes por Covid-19

No entanto, especialistas apontam que a queda expressiva tem relação com a baixa notificação, que é comum por causa dos feriados ocorridos esta semana https://t.co/tHjvZTn6yB https://t.co/bJGrMpdNH2",Neutro
1837,amt_online,Cuidado com o #CoronaVírus Faça sua parte e vá lavar as mãos agora mesmo!,Neutro
1838,phhherry,obrigado coronavirus por acabar com minha vida,Negativo
1839,Hoje_ES,"Davi promulga leis que liberam R$ 15,9 bilhões para combate a coronavírus
https://t.co/0dq71ukBUr",Positivo
1840,canallivream,"A vacina contra o bacilo Calmette-Guérin (BCG), que protege contra tuberculose, começara a ser estudada no Brasil a partir do próximo mês como uma estratégia de proteção contra o coronavírus. 

O  #Brasil #Coronavirus #Vacina https://t.co/uZI4irG4Jw https://t.co/DhZJvfHamD",Positivo
1841,vagnocarvalho,#coronavirus: índice de mortes em 24h; média móvel de óbitos por #COVID19 oscilando. via @CNNBrasil @YouTube https://t.co/3m5c5W9b1X,Negativo
1842,blogdofm_,RN recebe doações e favorece 6 mil empresas em parcerias contra coronavírus https://t.co/9QEKztL0t0,Positivo
1843,denio_vale,"Solução para quem tem medo de agulha! A China autorizou o início de testes clínicos em humanos de uma possível vacina contra #COVIDー19, que seria a única candidata em todo o mundo a ser administrada por spray nasal
#coronavirus 

https://t.co/LtDvM2266F",Neutro
1844,guijacob91,"Eu já assisti duas aulas sobre coronavírus e umas 3 séries de médico por causa da crush.

Ela se recusa a assistir um documentário sobre conjetura de Poincaré.

(PS.: desde Lost, ""não entender"" deixou de ser motivo pra não assistir algo.)",Neutro
1845,joundzenati,@Coronavirus_dz De qui,Neutro
1846,revistarevide,"Declaração sobre a obrigatoriedade da vacinação foi incorporada por movimentos que difundem desinformação sobre saúde, mostra análise do grupo União Pró-Vacina.

https://t.co/gEZD5ty1Kh",Neutro
1847,fiqueligado03,Paraíba registra mais 768 casos e 12 mortes por coronavírus em 24h https://t.co/ogdt1wq5XM,Negativo
1848,SICNoticias,As principais alterações no dia a dia durante a situação de contingência https://t.co/0uY4BTTKLc,Neutro
1849,joelricardos,"@R0drigoG0mes Ahahahah pois.. primeiro que te levantasses, lavasses a cara... Tumba, Coronavirus... enfim. Olha obrigado Rodrigo... Thanks for nothing",Negativo
1850,Poder360,"Pesquisa @PoderData_ indica que 60% dos brasileiros foram prejudicados financeiramente pela crise do coronavírus, que levou à perda de empregos ou queda na renda familiar. 

🔹Saiba mais: https://t.co/FpJRplnYMm https://t.co/ferG9mUhyv",Negativo
1851,diarioonline,"Neymar anuncia volta aos treinos e superação do coronavírus: ""O pai tá on"" https://t.co/Ck2Ce1f3Ov https://t.co/QkgrAO4Hax",Positivo
1852,tvi24ultimas,Covid-19: Portugal tem quase 200 surtos ativos https://t.co/buSZtII4E2,Negativo
1853,tvi24pt,Covid-19: Portugal tem quase 200 surtos ativos https://t.co/nRUx5SUFwy,Negativo
1854,IlhaClean,"👉Hoje é o Dia de Lavar Sofa👈
✅Informações pelo Whatsapp 11 991933818, clique no link abaixo ou na BIOS🔽
➡https://t.co/OOF3RBPLd6⬅
#Ilhaclean #lavarsofas #LavagemDeEstofados
#limpezadesofas #covid-19  #higienização #coronavirus https://t.co/5zEOAZG94X",Neutro
1855,NiteroiPref,"Atenção para os casos do novo coronavírus em Niterói. Confira mais estatísticas: https://t.co/RfsTDlPlw2

Siga os protocolos e ajude a salvar vidas!
Denúncias sobre estabelecimentos comerciais abertos irregularmente devem ser feitos ao número 153 (CISP). #Covid19 https://t.co/3InIdkXsHt",Neutro
1856,LigaAoFilipe,"Covid-19. o surto em Portugal, em gráficos e mapas O boletim da Direção-Geral da Saúde assinala esta sexta-feira mais três mortos, 687 infetados e 203 recuperados https://t.co/40ili8k4eH",Neutro
1857,yasmimperna,@gabiiechenique @BrunnoMeloCBN @cbnbrasilia @carolmartinsss @historiasdebsb O famoso coronavírus 😂,Positivo
1858,jornalgrandebah,América Latina supera 8 milhões de casos de coronavírus https://t.co/ztB6cDcCFK,Negativo
1859,tuneinbrasil,"#Coronavirus (Evite aglomerações) ~Ouça Atualizações na Região SUDESTE~

https://t.co/emZ6d5M0fG",Neutro
1860,murilog4rci4,"As pessoas estão aprendendo errado, na verdade o que pode curar do coronavírus mesmo é coxinha e pureza! https://t.co/IMXKiZBjf2",Positivo
1861,christinoaureo,"As ações para o combate ao coronavírus continuam na @camaradeputados. Aprovamos a Medida Provisória 967/20, que destina crédito extraordinário de cerca de R$ 5,5 bilhões para medidas que minimizem os efeitos da pandemia. A matéria segue, agora, para análise do Senado. #pandemia https://t.co/p7H6FoPGwx",Neutro
1862,RTPNoticias,"Portugal regista mais três mortes e mais 687 novos casos de infeção por covid-19 nas últimas 24 horas - Ao minuto, RTP Notícias https://t.co/2OBkABJHKS",Negativo
1863,WaldersonCd,"@AiltonBenedito Do jeito que vai, em 2021 teremos coronavírus a missão.",Negativo
1864,ManCityBrazil,"Sério, eu não sei o que a Premier League deseja. 

Os casos de Coronavírus começaram a subir novamente no Reino Unido, é sem noção desejar colocar torcedores nos estádios no momento. https://t.co/VC62rzAgvQ https://t.co/lXvmlFXWrY",Negativo
1865,luanagasperotto,"@tcorz Eu me preocuparia com o coronavírus só. Mas com relação à companhia fodaseeeee, provavelmente vc ja vai ter que aprender a conviver com ele mesmo",Negativo
1866,MARCIACOSTADG,"Brasil 🇧🇷 😷
#NaLutaContraOCoronavirus
#Força 😷
#RespeiteIsolamentoSocial 😷
#Coronavirus #Covid19
✔ 4.239.763 #infectados
✔ 129.575 #mortos
Resumo 5a-feira 10/09/2020
#FiqueEmCasa⁠ ⁠#LaveAsMãos #Respeite #Confinamento #Quarentena #Isolamento #higiene https://t.co/kATjHePBSn",Neutro
1867,amaurynaguiar,"@finholiveiira @CorreiosBR E, se responderem, não vão esclarecer muito....só vão dizer que não entregaram ainda por causa do coronavírus e por causa da greve. 🤬",Negativo
1868,RadioBandNewsBH,"Belo Horizonte teve a menor taxa de testagem para o coronavírus na última semana desde o início pandemia. Segundo os dados da própria prefeitura, desde segunda-feira foram feitos apenas 537 testes rápidos tanto na rede privada quanto na rede pública. (+) https://t.co/ac9ALzM0AF",Neutro
1869,JC_RS,"#Saúde: Santa Casa de Porto Alegre está recebendo R$ 1,4 milhão para 10 novos leitos https://t.co/J1tVfQf7Ls",Neutro
1870,ONFM93ponto8,Coreia do Norte emite ordem de “atirar para matar” como prevenção do novo coronavírus https://t.co/LAeKng0q0a,Negativo
1871,claradormemuito,"bom dia este corpo foi testado e é CORONA FREE!!
CORONAVIRUS AQUI NAO!!",Positivo
1872,MarioBraga69,"@danielolivalx as funções do presidente da república são limitadas não sei até que ponto o discurso anti-corrupção lhe vão garantir votos suficientes para ficar em 2º lugar, isto no caso de Marcelo não morrer com coronavirus antes das eleições ou desistir o que parece pouco provÁvel",Negativo
1873,correio_dopovo,"Volta às aulas na Itália em tempos de coronavírus 

https://t.co/tmELVY7GSH https://t.co/t74IbSpb3r",Neutro
1874,pedrochilingue,"Hoje acordei com uma vontade de Lapa, showzinho do @Onze20, cervejinha gelada na mão e aglomeração.

Ah, coronavírus, eu vou te odiar pra sempre....",Negativo
1875,bocaonews,Decreto suspende transporte intermunicipal em mais duas cidades baianas; confira https://t.co/3ZumCPizvk,Neutro
1876,diariodoiguacu,"Coronavírus
43 pessoas estão internadas em Chapecó
Saiba mais
https://t.co/ZiQRzlJXWA",Negativo
1877,lorenaliberti,"Ser mulher é nascer com um alvo nas costas
“Mulher infectada com coronavírus é estuprada por paramédico em ambulância” https://t.co/KOKBFAEMXd",Negativo
1878,LucianoRadioRS,"Levantamento estimou cerca de 156 mil casos de Covid-19 no RS. #Coronavirus #Pandemia #Covid19 #Saude 

https://t.co/FBYGPaTiYn",Negativo
1879,RadioSenado,No #TodosContraoCoronavírus de hoje o assunto é a proposta que transfere recursos do Fust para programas sociais por conta da pandemia. Saiba mais: https://t.co/vMGBlGRj2J https://t.co/vOFbk5DYZe,Positivo
1880,Mhanollo_Ghames,Eis que vos trago verdade. Vacina pra quê? Coma feijão.... 1 grão acaba essa palhaçada... come feijão. 😮#covid #coronavirus https://t.co/wt8yhlUT41,Neutro
1881,DhrFernandes,E ainda facilitam????? https://t.co/jo9A3tA48x,Neutro
1882,plantaoenfoco,Cai número de pessoas que estavam rigorosamente isoladas #plantaoenfoco #isolamento #coronavirus  https://t.co/pp562UIYg9,Neutro
1883,Infominho,"😷 Sanidade declara A Guarda zona con especiais restriccións por motivo do COVID-19 
📣 O concello limita o aforo nas praias de Area Grande e Fedorento e suspende o mercadillo do sábado.
👉 https://t.co/sX50JEvw2n #aguarda #coronavirus #covid19 #sanidade https://t.co/6oxjbEUbYv",Neutro
1884,lmfernandes7,@LeandroRamos É isso ou sofrer com coronavirus e governo Bolsonaro,Negativo
1885,BandJornalismo,"A família de um homem que morreu em um hospital de Teresina recebeu outro corpo para enterrar. O erro só foi percebido na funerária. E, para piorar, o cadáver recebido pelos parentes era de uma vítima de coronavírus, causando risco de contaminação. #BoraBrasil #BandJornalismo https://t.co/6MZfAnHYh9",Negativo
1886,educacaobahia,"Comunidade escolar participa de testagem para o novo Coronavírus em Itacaranha. https://t.co/4ZWQXFdZXh
#EducaçãoBahia #GovernoDaBahia https://t.co/99iZgsvQ3T",Neutro
1887,meiolenta,"A alana falou que ia arrancar o dente dela e eu falei alana todo mundo vai ver vc desdentada, banguela sem dente e vai rir de vc, a alana: Thalya o coronavírus ta begando todo mundo ninguem vai me ver banguela e ninguem vai rir de mim  kkkkk",Negativo
1888,varelanoticias,"Vidente baiano diz que nova doença será pior que o coronavírus: “Vai matar em 48 horas”

Taróloga e sacerdote fizeram algumas previsões referentes à cura para o coronavírus e a realização do Carnaval de 2021
https://t.co/56CqiWpxlT https://t.co/QlWpK7noYU",Negativo
1889,luisnassif,"As cobaias do coronavírus, por Urariano Mota
https://t.co/MqeeCaSm5B https://t.co/Np2idr02GW",Neutro
1890,Reisrd,"O Município de Santa Bárbara d’Oeste informa a atualização de casos do Coronavírus (Covid-19) nesta quinta-feira (10 de setembro de 2020).

Nenhum óbito ocorreu no dia de hoje. Um óbito do dia 7 de setembro foi reclassificado e descartado.  #Cidades https://t.co/vXyZ5bQGfh https://t.co/RFvQu18sth",Neutro
1891,Lincoln_Tejota,"Muitos abandonaram a quarentena e estão vivendo como se a pandemia tivesse acabado, mas esse vírus continua matando. O @governo_go não vai descuidar! Precisamos continuar combatendo o coronavírus e repito: a pandemia não acabou. Cuide de você, cuide de quem você ama.",Negativo
1892,josesantana77,Coronavirus em SC: Enfrentamento à pandemia e economia fortalecida colocam estado como destaque nacional https://t.co/txAh6Jpshz,Positivo
1893,itsmwrillx,até nos meus sonhos tem coronavirus e tenho que usar máscara no meio de aglomerações eu não aguento maais,Negativo
1894,gustavolgfg,"Segundo o Ministro, o coronavírus ia entrar numa fase exponencial no final de março, subindo nos meses de abril e maio, entraria num platô entre junho e julho, começaria a perder força em agosto, e a curva cairia significativamente em setembro. Foi exatamente isso que ocorreu.",Neutro
1895,EurofinsBrasil,"Você sabe quais os critérios e como são realizados os testes de covid-19 em humanos?

#teste #PCR #sorologia #Covid_19 #positivo #coronavirus 

@EstiloVidaCovid @CombateCovid_19 @19Evidencias @CovidbrasilS @AcaoCovid",Neutro
1896,RedeGn,Bahia firma parceria com a Rússia para comercializar 50 milhões de doses da vacina contra coronavírus | https://t.co/eE8VCKNxEG https://t.co/DRzfxcd5gL,Positivo
1897,renatoifs,"Que todos os comentários nos media fossem tão completos e esclarecedores quanto os do Prof. @heldermota.
https://t.co/Hzqj0O2lLb via @sicnoticias",Positivo
1898,denio_vale,"Rastreamento de contatos nos EUA revela que restaurantes são a origem de muitas infecções de #COVIDー19 , mostra estudo do CDC 
#coronavirus @MiguelNicolelis 
https://t.co/nHCopTUBzM",Negativo
1899,tiagomarques_,#Destaques #GuanambieRegião #Saúde Caetité registra 120º caso de coronavírus https://t.co/Aw65XU8AxX https://t.co/ZW9uF1jy7b,Negativo
1900,AgenciaSertao_,Caetité registra 120º caso de coronavírus https://t.co/69lQTflFlT #Destaques #GuanambieRegião #Saúde https://t.co/L0swXfADjL,Negativo
1901,NexoJornal,"#AcessoLivre | Estudos sugerem que a BCG, aplicada principalmente em crianças, pode atuar contra a doença do novo coronavírus. https://t.co/a4z8IX3tPj",Positivo
1902,syrianismo,"O coronavirus deixa sequelado no olfato, paladar e raciocínio mas vai nessa sim q vc não vai ter nada por ser jovem",Negativo
1903,vonivar,Governo da Bahia anuncia compra de 50 milhões de doses da vacina russa contra o coronavírus https://t.co/WtbbQmSfr3,Positivo
1904,UCDBoficial,"Precisa vir na UCDB? Então, fique ligado!
 A entrada e saída de pedestres no campus está restrita a entrada principal (Av. Tamandaré, 6000) e ao acesso ao bloco B, onde estão as Clínicas-Escola.
 A medida é para controle e combate do novo coronavírus.😷🦠 
https://t.co/iwXhvFCQgE",Positivo
1905,QuimicaGrow,"Procurando por limpadores e desinfetantes com eficácia comprovada para Coronavírus em 1 minuto, com qualidade, eficiência e economia comprovada?

Solicite contato
+55 19 3935-9696
atendimento@growqf.com.br
Acesse: https://t.co/m0QkiJHzDL https://t.co/cPNq0pnXaB",Positivo
1906,filipetsbr,"Durante a pandemia do coronavírus, procure encontrar novas maneiras de brincar dentro de casa, pois é aconselhável que os pets pratiquem exercícios duas vezes ao dia, sempre respeitando as as condições físicas e de saúde de cada animal. 

#filipets
#saudeebemestaranimal https://t.co/FRFQerIbiu",Neutro
1907,GenaroAdvocacia,"A doença é nova e vem gerando controvérsia. A justiça deve avaliar caso a caso e, apesar de ser difícil a comprovação desse tipo de contágio, sim, pode ser considerado um acidente de trabalho. 
⠀
#AdvocaciaTrabalhista #GenaroAdv #Coronavírus https://t.co/jxLDZ8Oshz",Neutro
1908,unimedassis,"Os estudos feitos até hoje indicam que, em mães diagnosticadas com COVID-19, não há coronavírus no leite materno. Por isso, a mãe pode seguir o aleitamento se estiver fisicamente bem e seguindo orientações de higiene. Entenda melhor: https://t.co/saBE0x7SjR https://t.co/HJOf3HtLTc",Positivo
1909,SICNoticias,Portugal com mais 3 mortes e 687 novos casos de Covid-19 https://t.co/RUhV793Dgx,Negativo
1910,_BrunaBot_,por fase. esperando tava. Nicotina pode proteger contra Coronavírus ME DEIXA PARAR DE FUMAR EM PAZ.,Positivo
1911,fiqueligado02,Paraíba registra mais 768 casos e 12 mortes por coronavírus em 24h https://t.co/UHAEQVRf2h,Negativo
1912,ArquivosSBC,"Confira o posicionamento sobre COVID-19, realizado pelo Grupo de Estudos de Antitrombóticos (GEAT) do Departamento de Cardiologia Clínica (DCC) da Sociedade Brasileira de Cardiologia (SBC).

Leia em: https://t.co/HpMyZBSqfb https://t.co/Hu0haVAgcA",Neutro
1913,dados_covid,Atualização dos dados do Brasil. #coronavirus #covid19 https://t.co/Sf44GQmZxv,Neutro
